YEAR,DOY,TAEN,DEIN,NIGR,ATRO,QUIN,CRUC,BAHA,INFI,ATLA,CILI,COLU,SOLL,AEGY,TRIS,LOWI,QUAD,ERRA,ATRA,IODO,PECC,UNIM,SALI,MELA,WYMI,FERO,JOHN,TORT,ALBI,COND,MULR,PILO,DECL,INOR,GRAB,TITI,UNID,TOTAL
1998,232,"1,272.00",76,4,0,,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"1,354.00"
1998,237,"4,792.00",48,24,0,,0,0,24,8,64,16,32,,,,,,,,,,,,,,,,,,,,,,,,,"5,008.00"
1998,244,"4,000.00",0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"4,000.00"
1998,251,488,0,0,1,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,490
1998,253,"1,324.00",4,0,8,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"1,336.00"
1998,260,"1,166.00",33,0,9,,12,0,9,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,"1,232.00"
1998,272,90,0,0,10,,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,104
1998,279,117,0,0,6,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,123
1998,286,50,2,1,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,54
1998,292,62,4,15,1,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,82
1998,300,15,2,7,27,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,51
1998,307,116,1,9,45,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,171
1998,313,11,1,0,0,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,13
1998,336,32,3,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,35
1998,344,130,3,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,133
1998,356,772,88,0,32,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,892
1999,7,60,39,0,6,,0,9,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,114.00
1999,13,143,6,0,4,,0,3,0,0,0,0,1,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,157.00
1999,20,530,10,0,2,,0,8,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,550.00
1999,33,"1,016.00",28,4,16,,0,16,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,080.00"
1999,42,984,4,4,0,,0,8,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,000.00"
1999,61,77,0,0,0,,0,3,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,80
1999,69,22,0,0,0,,0,2,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,24
1999,76,"1,168.00",16,0,0,,0,8,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,192.00"
1999,83,936,0,0,6,,0,6,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,948
1999,89,39,0,0,0,,0,4,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,33
1999,97,21,26,0,2,,0,13,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,62
1999,104,6,2,0,1,,0,22,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,31
1999,109,4,10,0,0,,0,47,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,61
1999,116,"3,000.00",0,0,0,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"3,000.00"
1999,124,"5,296.00",0,0,0,,0,16,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"5,312.00"
1999,133,903,9,0,6,,0,6,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,924
1999,138,492,0,0,3,,0,1,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,496
1999,145,824,0,0,16,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,840
1999,153,"7,936.00",64,0,32,,0,64,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"8,096.00"
1999,159,220,0,1,0,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,221
1999,168,"2,136.00",24,0,0,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"2,160.00"
1999,173,"8,096.00",0,0,32,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"8,128.00"
1999,181,"2,320.00",0,0,25,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"2,345.00"
1999,187,"5,152.00",32,0,0,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"5,184.00"
1999,193,"7,488.00",160,0,32,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"7,680.00"
1999,201,"12,800.00",32,0,0,,0,0,0,0,1,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"12,833.00"
1999,207,"3,008.00",8,0,0,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,"3,016.00"
1999,214,699,21,0,3,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,723
1999,228,912,32,0,36,,4,8,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,992
1999,238,492,0,0,6,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,498
1999,243,416,24,0,60,,0,8,0,0,1,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,509
1999,251,186,0,3,105,,0,9,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,303
1999,256,160,6,0,42,,0,2,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,210
1999,265,172,1,0,71,,0,9,3,0,1,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,257
1999,270,16,1,1,74,,0,2,0,0,0,1,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,95
1999,277,12,0,6,6,,4,0,9,0,0,6,0,,,,0,0,1,,,2,0,,,,,,,,,,,,,,,47
1999,285,6,0,0,7,,2,0,2,0,0,1,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,18
1999,299,0,0,4,6,,0,0,7,0,1,27,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,46
1999,308,0,3,5,8,,2,1,0,2,0,4,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,25
1999,313,2,3,7,5,,9,3,0,0,0,0,0,,,,0,3,0,,,0,0,,,,,,,,,,,,,,,33
1999,322,0,1,6,3,,5,1,0,0,0,0,0,,,,1,0,0,,,0,0,,,,,,,,,,,,,,,17
1999,326,0,0,3,3,,0,1,0,1,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,8
1999,334,0,0,0,3,,1,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,4
1999,342,2,0,0,23,,1,1,1,0,0,0,0,,,,0,0,1,,,0,0,,,,,,,,,,,,,,,29
1999,347,13,1,3,14,,0,0,3,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,34
1999,355,8,0,0,5,,0,0,0,0,0,0,0,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,13
1999,362,3,0,0,4,,0,0,0,0,0,0,0,,,,0,0,0,,,0,1,,,,,,,,,,,,,,,8
2000,5,3,0,3,1,0,1,0,0,0,0,0,0,,,1,0,0,0,,,0,0,,,,,,,,,,,,,,,9
2000,11,3,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,4
2000,18,0,0,0,3,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,3
2000,31,0,2,0,2,0,0,0,0,0,0,0,0,,,0,0,2,0,,,0,0,,,,,,,,,,,,,,,6
2000,38,10,11,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,21
2000,46,101,3,0,21,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,125
2000,53,30,1,0,15,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,46
2000,60,21,2,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,24
2000,67,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,3
2000,74,0,1,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,2
2000,81,124,2,0,1,0,0,1,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,128
2000,88,251,2,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,254
2000,95,17,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,18
2000,102,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,3
2000,109,26,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,27
2000,116,480,1,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,482
2000,123,229,23,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,252
2000,129,131,15,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,147
2000,138,"1,436.00",4,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,440.00"
2000,144,585,3,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,588
2000,151,283,12,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,295
2000,158,43,5,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,49
2000,165,"1,377.00",2,0,3,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,386.00"
2000,172,"5,360.00",16,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"5,376.00"
2000,179,"1,210.00",75,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,285.00"
2000,181,"1,576.00",64,0,0,8,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,648.00"
2000,188,655,0,0,1,0,0,0,1,0,0,0,1,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,658
2000,193,"14,220.00",18,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"14,238.00"
2000,200,"5,976.00",24,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"6,000.00"
2000,207,"2,118.00",42,0,30,0,0,6,6,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"2,202.00"
2000,214,"1,191.00",3,1,31,2,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,228.00"
2000,221,"1,654.00",103,0,49,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,806.00"
2000,228,440,8,0,32,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,480
2000,235,138,3,0,132,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,173
2000,242,"1,826.00",24,4,72,0,0,0,2,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,930.00"
2000,249,464,3,0,7,0,1,0,9,1,0,5,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,490
2000,256,"1,291.00",0,0,67,0,0,0,3,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,"1,361.00"
2000,263,117,0,0,48,0,0,2,1,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,168
2000,270,299,2,0,38,0,0,1,1,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,341
2000,277,42,4,0,8,0,5,0,0,0,0,1,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,60
2000,284,11,0,1,26,0,1,0,8,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,47
2000,290,29,0,3,13,0,1,0,32,0,3,14,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,95
2000,298,8,1,0,90,0,1,0,0,0,0,1,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,101
2000,305,23,2,2,45,0,1,1,2,0,0,0,0,,,0,0,0,0,,,2,0,,,,,,,,,,,,,,,78
2000,312,7,0,0,10,0,0,0,1,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,18
2000,321,15,0,0,10,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,25
2000,326,2,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,3
2000,333,3,6,0,14,0,0,1,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,24
2000,340,0,0,0,2,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,1
2000,346,1,0,3,12,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,16
2000,354,0,0,0,1,0,0,0,0,0,0,0,1,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,2
2000,362,212,4,0,38,0,2,0,2,0,0,0,0,,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,260
2001,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,3
2001,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2
2001,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,20
2001,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0
2001,30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,4
2001,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2
2001,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0
2001,51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,2
2001,58,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,3
2001,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1
2001,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,1
2001,79,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,5
2001,86,26,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,29
2001,94,62,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,68
2001,100,321,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,327
2001,106,256,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,261
2001,113,64,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,73
2001,121,67,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,77
2001,128,984,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"1,000.00"
2001,136,651,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,660
2001,143,524,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,548
2001,149,577,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,593
2001,156,"1,616.00",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"1,632.00"
2001,163,412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,413
2001,170,"2,544.00",96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"2,641.00"
2001,177,391,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,400
2001,184,"3,944.00",8,0,0,0,0,216,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,,,,,,,,0,"4,248.00"
2001,191,744,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,0,748
2001,192,"3,000.00",24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,,,,,,,,0,"3,033.00"
2001,200,"3,696.00",32,16,8,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,,,,,,,,0,"3,817.00"
2001,207,"4,896.00",32,32,32,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"5,088.00"
2001,211,"4,256.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,,,,,,,,0,"4,288.00"
2001,219,"7,456.00",0,0,0,0,0,0,96,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"7,584.00"
2001,229,"5,920.00",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"5,984.00"
2001,232,"3,648.00",16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"3,672.00"
2001,235,"3,136.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"3,136.00"
2001,236,"2,560.00",0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"2,592.00"
2001,237,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,608
2001,238,"3,376.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"3,376.00"
2001,239,"2,688.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"2,688.00"
2001,240,"6,272.00",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"6,274.00"
2001,241,"21,632.00",0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"21,760.00"
2001,242,"24,192.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"24,192.00"
2001,247,"10,112.00",0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"10,145.00"
2001,255,520,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,527
2001,263,"1,536.00",0,16,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"1,586.00"
2001,269,"2,048.00",8,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,"2,064.00"
2001,275,300,3,2,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,318
2001,297,37,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,49
2001,305,10,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,16
2001,318,18,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,27
2001,330,44,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,60
2001,337,25,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,42
2001,345,35,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,0,42
2001,353,141,4,0,31,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,246
2001,361,12,0,0,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,51
2002,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,8
2002,10,13,0,1,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,32
2002,16,62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,65
2002,22,65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,67
2002,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,10
2002,44,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,13
2002,51,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,13
2002,57,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,23
2002,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,5
2002,72,344,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,348
